"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"ebr00740","Riboflavin metabolism - Escherichia coli B REL606",17,0.349320345115956,0.749257200016091,0.78807369136183,0.78807369136183,0.927670219599664,533,"tags=18%, list=14%, signal=15%","ECB_01254/ECB_01633/ECB_00029"
"ebr00627","Aminobenzoate degradation - Escherichia coli B REL606",3,-0.403670629445604,-0.660848455621927,0.862060686649306,0.862060686649306,0.959687795911121,1050,"tags=67%, list=28%, signal=48%","ECB_00972/ECB_02236"
"ebr01240","Biosynthesis of cofactors - Escherichia coli B REL606",142,-0.217555074091044,-0.859951265515181,0.865573895572115,0.865573895572115,0.959687795911121,694,"tags=22%, list=18%, signal=19%","ECB_00426/ECB_02318/ECB_02187/ECB_03264/ECB_02245/ECB_00373/ECB_00363/ECB_03866/ECB_00365/ECB_00178/ECB_01737/ECB_01655/ECB_02306/ECB_03912/ECB_03491/ECB_00911/ECB_02248/ECB_00371/ECB_00630/ECB_00379/ECB_02336/ECB_00750/ECB_00607/ECB_00743/ECB_02188/ECB_02443/ECB_02422/ECB_00749/ECB_00741/ECB_00744/ECB_00745"
"ebr00020","Citrate cycle (TCA cycle) - Escherichia coli B REL606",28,0.295519654488819,0.694025501085398,0.865984418420703,0.865984418420703,0.959687795911121,722,"tags=18%, list=19%, signal=15%","ECB_00724/ECB_04026/ECB_01349/ECB_01580/ECB_01134"
"ebr00450","Selenocompound metabolism - Escherichia coli B REL606",17,-0.261587660551396,-0.673340579894349,0.885756740521882,0.885756740521882,0.959687795911121,947,"tags=41%, list=25%, signal=31%","ECB_02713/ECB_02714/ECB_03446/ECB_02601/ECB_03708/ECB_03825/ECB_02881"
"ebr01053","Biosynthesis of siderophore group nonribosomal peptides - Escherichia coli B REL606",8,-0.292567379693942,-0.620227041191648,0.891421589772407,0.891421589772407,0.959687795911121,1259,"tags=62%, list=33%, signal=42%","ECB_00562/ECB_00560/ECB_00561/ECB_00553/ECB_00549"
"ebr03020","RNA polymerase - Escherichia coli B REL606",4,-0.341503281529607,-0.6021942358179,0.900018691235491,0.900018691235491,0.959687795911121,829,"tags=75%, list=22%, signal=59%","ECB_03863/ECB_03864/ECB_03146"
"ebr03410","Base excision repair - Escherichia coli B REL606",14,-0.252762664100152,-0.619564801198983,0.916231736295985,0.916231736295985,0.959687795911121,692,"tags=21%, list=18%, signal=18%","ECB_02791/ECB_02724/ECB_00674"
"ebr02010","ABC transporters - Escherichia coli B REL606",180,0.253205517505853,0.741813643149139,0.918726958537529,0.918726958537529,0.959687795911121,258,"tags=6%, list=7%, signal=6%","ECB_02535/ECB_02533/ECB_02534/ECB_01454/ECB_02439/ECB_01307/ECB_01217/ECB_02815/ECB_03544/ECB_03127/ECB_03129"
"ebr00640","Propanoate metabolism - Escherichia coli B REL606",32,0.260669911065458,0.625844368866033,0.932015673951158,0.932015673951158,0.959687795911121,389,"tags=9%, list=10%, signal=8%","ECB_02981/ECB_02982/ECB_01279"
"ebr00350","Tyrosine metabolism - Escherichia coli B REL606",19,0.245356970225616,0.537408735685732,0.959350008788944,0.959350008788944,0.959687795911121,954,"tags=32%, list=25%, signal=24%","ECB_01357/ECB_01436/ECB_03444/ECB_03926/ECB_01215/ECB_04228"
"ebr01040","Biosynthesis of unsaturated fatty acids - Escherichia coli B REL606",3,0.305483966467468,0.482317998680018,0.968218925887066,0.968218925887066,0.959687795911121,520,"tags=33%, list=14%, signal=29%","ECB_01227"
"ebr03030","DNA replication - Escherichia coli B REL606",18,0.234200743494424,0.507825433602119,0.96939136239844,0.96939136239844,0.959687795911121,2902,"tags=100%, list=77%, signal=23%","ECB_04125/ECB_02936/ECB_03749/ECB_04247/ECB_03931/ECB_03504/ECB_00207/ECB_03584/ECB_00609/ECB_00208/ECB_03924/ECB_01095/ECB_00181/ECB_02311/ECB_01813/ECB_00182/ECB_03522/ECB_00421"
"ebr00770","Pantothenate and CoA biosynthesis - Escherichia coli B REL606",23,-0.194523937508781,-0.539841606974185,0.979797882362776,0.979797882362776,0.959687795911121,1296,"tags=48%, list=34%, signal=32%","ECB_03648/ECB_00079/ECB_02457/ECB_03324/ECB_02626/ECB_00133/ECB_03555/ECB_00132/ECB_00373/ECB_03649/ECB_03491"
"ebr00071","Fatty acid degradation - Escherichia coli B REL606",14,0.211667520435797,0.437768145403171,0.984356128507317,0.984356128507317,0.959687795911121,884,"tags=21%, list=23%, signal=16%","ECB_01436/ECB_03444/ECB_01215"
"ebr00010","Glycolysis / Gluconeogenesis - Escherichia coli B REL606",48,0.210815245327045,0.538883409961882,0.986774307652819,0.986774307652819,0.959687795911121,884,"tags=25%, list=23%, signal=19%","ECB_01671/ECB_01703/ECB_01692/ECB_01749/ECB_01436/ECB_01349/ECB_00280/ECB_03444/ECB_03801/ECB_03810/ECB_03770/ECB_01215"
"ebr00030","Pentose phosphate pathway - Escherichia coli B REL606",32,0.202134646020739,0.485306606534427,0.990190778209211,0.990190778209211,0.959687795911121,1001,"tags=31%, list=26%, signal=23%","ECB_04134/ECB_01692/ECB_01823/ECB_03403/ECB_02355/ECB_03801/ECB_03810/ECB_01182/ECB_02025/ECB_02356"
"ebr03018","RNA degradation - Escherichia coli B REL606",16,-0.181647580126722,-0.46074220236367,0.990495222280077,0.990495222280077,0.959687795911121,504,"tags=25%, list=13%, signal=22%","ECB_00014/ECB_04013/ECB_02624/ECB_00764"
"ebr01110","Biosynthesis of secondary metabolites - Escherichia coli B REL606",341,0.213944430586099,0.644190095780904,0.995786818268324,0.995786818268324,0.959687795911121,592,"tags=12%, list=16%, signal=11%","ECB_02929/ECB_01451/ECB_03521/ECB_01661/ECB_00724/ECB_04120/ECB_01932/ECB_01948/ECB_01946/ECB_01945/ECB_03038/ECB_04134/ECB_01254/ECB_02666/ECB_01671/ECB_01007/ECB_00239/ECB_01701/ECB_01212/ECB_03367/ECB_04030/ECB_01947/ECB_03210/ECB_01955/ECB_01692/ECB_01749/ECB_01436/ECB_03365/ECB_01633/ECB_01823/ECB_04026/ECB_01349/ECB_03403/ECB_03269/ECB_00029/ECB_00280/ECB_02355/ECB_03843/ECB_02192/ECB_01580/ECB_03268"
"ebr01120","Microbial metabolism in diverse environments - Escherichia coli B REL606",266,0.207280577822817,0.619129798185967,0.996631668261851,0.996631668261851,0.959687795911121,505,"tags=11%, list=13%, signal=10%","ECB_01451/ECB_00724/ECB_02981/ECB_01202/ECB_02363/ECB_03216/ECB_00465/ECB_01843/ECB_04134/ECB_01885/ECB_03217/ECB_01671/ECB_01357/ECB_01203/ECB_00462/ECB_00466/ECB_03210/ECB_01279/ECB_01692/ECB_01749/ECB_01436/ECB_02063/ECB_03365/ECB_01823/ECB_04026/ECB_01349/ECB_03942/ECB_03403"
"ebr00480","Glutathione metabolism - Escherichia coli B REL606",24,0.150920852949264,0.344883848226608,0.999174685754039,0.999174685754039,0.959687795911121,739,"tags=17%, list=20%, signal=13%","ECB_00120/ECB_01823/ECB_01134/ECB_01196"
"ebr03430","Mismatch repair - Escherichia coli B REL606",23,0.148532946355249,0.33685865301466,0.999367195165139,0.999367195165139,0.959687795911121,1233,"tags=30%, list=33%, signal=21%","ECB_04125/ECB_00370/ECB_04037/ECB_01914/ECB_01815/ECB_04247/ECB_03931"
