"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"ebr01501","beta-Lactam resistance - Escherichia coli B REL606",17,-0.34213963921439,-0.838032633235751,0.665892224692632,0.665892224692632,0.772528282823757,107,"tags=12%, list=3%, signal=11%","ECB_00413/ECB_00933"
"ebr02024","Quorum sensing - Escherichia coli B REL606",57,0.346999285593334,0.833683978809872,0.673478257433879,0.673478257433879,0.772528282823757,602,"tags=26%, list=16%, signal=22%","ECB_01451/ECB_01450/ECB_01441/ECB_01307/ECB_01473/ECB_01254/ECB_01444/ECB_01400/ECB_03918/ECB_04039/ECB_01217/ECB_02897/ECB_01474/ECB_01862/ECB_01219"
"ebr01212","Fatty acid metabolism - Escherichia coli B REL606",21,-0.323132598675685,-0.827711485084534,0.687341476343283,0.687341476343283,0.772528282823757,1406,"tags=48%, list=37%, signal=30%","ECB_01265/ECB_02265/ECB_01088/ECB_00178/ECB_02151/ECB_00183/ECB_01091/ECB_02241/ECB_02248/ECB_03114"
"ebr00240","Pyrimidine metabolism - Escherichia coli B REL606",54,0.343872942665864,0.821111658251962,0.687496179676143,0.687496179676143,0.772528282823757,199,"tags=7%, list=5%, signal=7%","ECB_02954/ECB_01214/ECB_02532/ECB_02625"
"ebr00860","Porphyrin metabolism - Escherichia coli B REL606",22,0.373962026707159,0.798799036148086,0.689237446644511,0.689237446644511,0.772528282823757,332,"tags=18%, list=9%, signal=17%","ECB_01900/ECB_01902/ECB_01901/ECB_03219"
"ebr00592","alpha-Linolenic acid metabolism - Escherichia coli B REL606",3,0.540333245173235,0.841868110943202,0.696321688145117,0.696321688145117,0.772528282823757,1741,"tags=100%, list=46%, signal=54%","ECB_03700/ECB_02266/ECB_03736"
"ebr00061","Fatty acid biosynthesis - Escherichia coli B REL606",14,-0.34291240984316,-0.804906336674431,0.705371617690786,0.705371617690786,0.772528282823757,672,"tags=57%, list=18%, signal=47%","ECB_01265/ECB_01088/ECB_00178/ECB_00183/ECB_01091/ECB_02241/ECB_02248/ECB_03114"
"ebr01220","Degradation of aromatic compounds - Escherichia coli B REL606",22,-0.315223665931218,-0.81520181700361,0.708370168778566,0.708370168778566,0.772528282823757,1194,"tags=50%, list=32%, signal=34%","ECB_00310/ECB_00305/ECB_04222/ECB_04221/ECB_02433/ECB_02432/ECB_02434/ECB_02431/ECB_00302/ECB_02236/ECB_02430"
"ebr00730","Thiamine metabolism - Escherichia coli B REL606",15,0.383536587813086,0.777110572355979,0.710980288312493,0.710980288312493,0.772528282823757,403,"tags=20%, list=11%, signal=18%","ECB_00330/ECB_04031/ECB_03871"
"ebr03410","Base excision repair - Escherichia coli B REL606",14,-0.341041237024413,-0.800514197995312,0.71111427130871,0.71111427130871,0.772528282823757,371,"tags=29%, list=10%, signal=26%","ECB_03492/ECB_02724/ECB_02791/ECB_00674"
"ebr02026","Biofilm formation - Escherichia coli - Escherichia coli B REL606",40,0.34398469093815,0.792726734743183,0.711203872743933,0.711203872743933,0.772528282823757,586,"tags=28%, list=15%, signal=23%","ECB_01318/ECB_03381/ECB_03269/ECB_02056/ECB_02631/ECB_01024/ECB_01026/ECB_02659/ECB_01023/ECB_01067/ECB_01862"
"ebr00052","Galactose metabolism - Escherichia coli B REL606",32,0.345398077061401,0.774470492219597,0.726598450687941,0.726598450687941,0.774503285288732,285,"tags=12%, list=8%, signal=12%","ECB_03521/ECB_01948/ECB_02018/ECB_02945"
"ebr00907","Pinene, camphor and geraniol degradation - Escherichia coli B REL606",5,-0.41942312781159,-0.772296921445239,0.728192779570437,0.728192779570437,0.774503285288732,2200,"tags=100%, list=58%, signal=42%","ECB_03736/ECB_04135/ECB_03737/ECB_02265"
"ebr00051","Fructose and mannose metabolism - Escherichia coli B REL606",41,-0.272520938427619,-0.794773954762278,0.777209566425375,0.777209566425375,0.806207912476955,269,"tags=24%, list=7%, signal=23%","ECB_03790/ECB_03789/ECB_02553/ECB_02555/ECB_02097/ECB_02218/ECB_02552/ECB_02756/ECB_02096/ECB_03957"
"ebr00523","Polyketide sugar unit biosynthesis - Escherichia coli B REL606",6,0.405596695844361,0.713816023138331,0.782979328365327,0.782979328365327,0.806207912476955,826,"tags=50%, list=22%, signal=39%","ECB_01946/ECB_01947/ECB_01945"
"ebr03420","Nucleotide excision repair - Escherichia coli B REL606",8,-0.350287233868921,-0.721939224213039,0.787936308803531,0.787936308803531,0.806207912476955,165,"tags=25%, list=4%, signal=24%","ECB_03689/ECB_00746"
"ebr00053","Ascorbate and aldarate metabolism - Escherichia coli B REL606",19,0.339824892894444,0.711596512659713,0.789585068920729,0.789585068920729,0.806207912476955,818,"tags=37%, list=22%, signal=29%","ECB_04235/ECB_01930/ECB_03432/ECB_03434/ECB_04062/ECB_04063/ECB_03433"
"ebr00542","O-Antigen repeat unit biosynthesis - Escherichia coli B REL606",5,-0.379492735285889,-0.698771840983887,0.804658370054719,0.804658370054719,0.813463907194453,1543,"tags=80%, list=41%, signal=47%","ECB_01939/ECB_01936/ECB_01940/ECB_01937"
"ebr01053","Biosynthesis of siderophore group nonribosomal peptides - Escherichia coli B REL606",8,-0.334764656528613,-0.689947314833199,0.822185657543961,0.822185657543961,0.820603629249482,673,"tags=62%, list=18%, signal=51%","ECB_00560/ECB_00562/ECB_00553/ECB_00561/ECB_00549"
"ebr01040","Biosynthesis of unsaturated fatty acids - Escherichia coli B REL606",3,-0.419837776489589,-0.683627103201927,0.827794485794452,0.827794485794452,0.820603629249482,408,"tags=67%, list=11%, signal=60%","ECB_00445/ECB_00404"
"ebr00640","Propanoate metabolism - Escherichia coli B REL606",32,0.305116884809883,0.684149796008311,0.836760030061279,0.836760030061279,0.821515414128988,41,"tags=3%, list=1%, signal=3%","ECB_02981"
"ebr00740","Riboflavin metabolism - Escherichia coli B REL606",17,0.315856588635668,0.651345169285452,0.851180609801792,0.851180609801792,0.827714477701993,546,"tags=24%, list=14%, signal=20%","ECB_01254/ECB_00029/ECB_03735/ECB_01633"
"ebr00790","Folate biosynthesis - Escherichia coli B REL606",26,0.300588454870826,0.656547715957692,0.859463297907256,0.859463297907256,0.827884209503513,243,"tags=15%, list=6%, signal=14%","ECB_00330/ECB_02710/ECB_00748/ECB_01254"
"ebr00040","Pentose and glucuronate interconversions - Escherichia coli B REL606",35,0.285815744083827,0.648006155778055,0.879614065277841,0.879614065277841,0.836940274650273,857,"tags=31%, list=23%, signal=25%","ECB_01948/ECB_03417/ECB_01478/ECB_03416/ECB_01930/ECB_03432/ECB_03434/ECB_01501/ECB_04063/ECB_03433/ECB_01212"
"ebr00020","Citrate cycle (TCA cycle) - Escherichia coli B REL606",28,-0.253884116349102,-0.689233554209796,0.887659421256995,0.887659421256995,0.836940274650273,1093,"tags=50%, list=29%, signal=36%","ECB_00684/ECB_00688/ECB_00686/ECB_03096/ECB_00682/ECB_00683/ECB_00685/ECB_00117/ECB_04023/ECB_00687/ECB_02137/ECB_00115/ECB_00113/ECB_00114"
"ebr00130","Ubiquinone and other terpenoid-quinone biosynthesis - Escherichia coli B REL606",20,0.290261045299176,0.612034953588984,0.893455313814801,0.893455313814801,0.836940274650273,675,"tags=25%, list=18%, signal=21%","ECB_02192/ECB_01007/ECB_03911/ECB_02158/ECB_02191"
"ebr02060","Phosphotransferase system (PTS) - Escherichia coli B REL606",38,0.272666232661776,0.624429439181642,0.906602750477895,0.906602750477895,0.841535567429242,395,"tags=13%, list=10%, signal=12%","ECB_02316/ECB_01706/ECB_02018/ECB_03071/ECB_03069"
"ebr00620","Pyruvate metabolism - Escherichia coli B REL606",58,0.259281031561026,0.624108280210613,0.926312858407521,0.926312858407521,0.852084848416591,377,"tags=10%, list=10%, signal=9%","ECB_02981/ECB_00876/ECB_01349/ECB_04025/ECB_01671/ECB_04026"
"ebr02030","Bacterial chemotaxis - Escherichia coli B REL606",17,-0.242304279093009,-0.593497127426867,0.938018527173458,0.938018527173458,0.855148469321667,378,"tags=24%, list=10%, signal=21%","ECB_01860/ECB_01852/ECB_01859/ECB_03637"
"ebr00071","Fatty acid degradation - Escherichia coli B REL606",14,0.224403183023873,0.450097255545201,0.980260969389419,0.980260969389419,0.88280058101507,2938,"tags=100%, list=78%, signal=22%","ECB_01436/ECB_03444/ECB_01215/ECB_02266/ECB_01775/ECB_02692/ECB_03736/ECB_03737/ECB_00216/ECB_00310/ECB_02265/ECB_02151/ECB_02434/ECB_02684"
"ebr00380","Tryptophan metabolism - Escherichia coli B REL606",9,-0.214783764191486,-0.455514224467477,0.985642298184866,0.985642298184866,0.88280058101507,1082,"tags=56%, list=29%, signal=40%","ECB_02265/ECB_02151/ECB_00686/ECB_03828/ECB_00115"
